tweet_id,tweet_text
836257940801716226,"RT @teeumelo: - Eu tenho um sonho. O sonho de ver meus filhos julgados por sua personalidade, não pela cor de sua pele. >74< #umRei"
836257940797534208,RT @larissssap: Meu carnaval continua sendo na cama
836257953355296770,"RT @fifthtraducao: Aquele orgulho diário de ser fã de Lauren Jauregui.   #Harmonizers  #BestFanArmy  #iHeartAwards https://t.co/0Fh5knr4Ei"
836257957570625538,RT @rehcacau95: Para no meio da divisa
836257957574807552,@trademistwkes ou agora serião o meu fav sempre vai ser o vices&virtues
836257965938180101,"RT @ifavrutherford: se eu fiz alguma coisa chega em mim e fala ""olha to puto c vc, pq vc fez isso, isso e isso"" n fica me tratando mal espe…"
836257970145144833,eu não sei qq eu tô arrumando com minha vida
836257970157678592,Assim já não tenho esse trabalho
836257978542141441,só sucessssso
836257991116599296,RT @fdscalatecrl: já me disseram coisas que até hoje ainda não fui capaz de esquecer
836257991137574912,RT @factosdabanda: Teu pai é o teu patrão te deram carro? LOSER.. Vim com trabalho com o meu próprio carro..UBER https://t.co/IyrlPH2W3X
836257995327688709,Então bora descer pra areia né
836257995331883009,Só quero sexta logo... 🌊☀️
836257999526191105,RT @isabelagouveia_: eu perco tudooo
836257999509471233,"RT @psic0sex: ""vamo sair"" ""nao da to sem dinheiro"" ""mas é barato""  amiga sem dinheiro significa q eu to SEM DINHEIRO ZERO DINHEIROS SEM CAS…"
836258003691192322,RT @TiagoLeifert: FOGO. NO. PARQUINHO.
836258003720482816,"Aquelas pessoas que, se tu pudesse, traria pra pertinho..."
836258012088127488,RT @DicasTeuEx: Chama-me de Emanuel...e nós pimba.
836258012100710400,@rebeca_vms VC VAI HJ NÉ ?
836258020497756160,"@balancogeral Sim, com certeza Lombi!!! #BalancoGeral #Lombi"
836258020480925696,RT @stonedleo420: os chineses é q faturam nesta altura do ano foda-seee
836258024658505728,Toda Vez Que Eu Ouço Mc Brisola Eu Lembro Da Mily kkkk
836258024675291136,"se precisar o gatilho vou apertar, sou do bloco do trem bala que não deixa a desejar🎶"
836258024654254080,"RT @Privacidades: Sorria, mesmo com problemas, mesmo sem motivos."
836258033051254788,"RT @Leeh_Muller1: ""Perdi o oscar"" https://t.co/gjAR4xYWdD"
836258037274914817,@MaattheusCastro em casa mano
836258045642539008,@camilizeira ne non o tradutor buga todo
836258054043746306,Ah as redes sociais... e a lente de aumento sobre as prioridades das amizades ~que dizem que você é importante pra elas~ mas na real não é
836258054043807749,RT @1_annan_1: @yeojachingusus @mysb603 A sério! Na escola devem aprender a venerar o branco e esquecer qualquer princípio moral
836258058208743429,RT @jownlock: space mom a gente vai te amar pra sempre https://t.co/aoiEN61KRC
836258058238115840,RT @JailmaFabiana: E ainda tem gente que pergunta pq eu amo tanto o carnaval... #ForçaJéssica #unidospadremiguel… https://t.co/xChvHSXsmA
836258058221334528,Gostei de um vídeo @YouTube https://t.co/BCK02cmThP Grande - Everyday ft. Future
836258062428172288,"Esse povo do tt... Sempre problematizando https://t.co/tCptECNwws"
836258070820966400,"@SobralM_ @Filipinhuuus mas eu não rodei, só pra lembrar assim"
836258079213748224,"RT @Sporting_CP: Bom dia, Leões! O que dizer deste fantástico fim-de-semana cheio de vitórias?   Obrigado pelo vosso apoio em todos… "
836258083391193088,"RT @viniciuslgalo: Da série: ""Atleticano nasce"" https://t.co/tqYSD1wsPn"
836258116962566146,RT @astrol0l: Jogador de lol exemplar @cntmills https://t.co/IYgDTXTnJL
836258133731344386,"Posso dormir, mas nao quero."
836258137938219008,"RT @CuriosidadesPL: Neste dia em 2010, tivemos o famoso não-aperto de mão entre John Terry & Wayne Bridge. https://t.co/7oXg4UzykD"
836258150483390464,googuns_lulz: #VideoLove Zara Larsson https://t.co/qscEpB7WN0
836258158897217536,"La la land mereceu muito os 6 oscars, um filme maravilhoso desses bicho."
836258158897160196,RT @Lebaidanova: Obrigado Deus por tudo o que vem fazendo em minha vida 🙏🏼
836258179872862208,Dizer que conhece alguém com pouco tempo de convivência é precipitado demais.
836258179843559425,RT @pussycastiel: 23. Os atores tem MUITO jeito com crianças https://t.co/LKgy3pDM88
836258179847716865,Assistimos de camarote varias brigas ontem!
836258188265721857,"RT @P5HBrazil: Tão achando que eu não vou votar muito hoje. Se preparem @'s THATS MY IHEART #Harmonizers #iHeartAwards #BestFanArmy"
836258200831807488,"#bbb17 emilly ta me surpreende mudou. ela estava mt agitada agora estar serena,calma em paz,nao estar mais em cima do marcos todo tempo."
836258205030363138,Será se aguento mais três dias nessa vida?
836258209237192704,RT @Brunoleal1212: Amanhã Ilhabela vai fica pequena p noixxxx
836258217596448768,"@TaniaGarciaFra2 @Manipuliti76 @N_Carvalheira @AldirSelent  Isso é, infelizmente, o oposto da visão política, q retarda o o objetivo citado"
836258221803335684,"RT @QueridaAspas: regras do meu twitter  1= não  2= levar  3= a sério 4= o que  5= eu  6= falo aqui   e o mais importante   7= não encher o…"
836258238563815424,"RT @marcellogugu: Enquanto o sol estiver no céu, as areias de suas praias estarão cheias, porem, vc descobrirá quem vai estar do seu lado n…"
836258238580543489,"RT @lorenadiva6: QUEM GANHA? [ENQUETE COM OS MAIS POPULAR]  RT - MARCOS FAV - VIVIAN   #BBB17 https://t.co/QjZk805Trq"
836258242795810816,RT @MarcosBrandao11: Sdds beijar
836258242766520321,RT @lovattostarter: @DLovatoBRNews vinte e tres AMEM DEMETRIA #Lovatics #BestFanArmy #iHeartAwards
836258242783232000,@natsanttana mi sequestra também pufavor
836258255345172480,"Eu simplesmente subi no murinho e cai embaixo do pier,,,,, ql eh meu problema"
836258259573014528,RT @jamiedornanbr: MARAVILHOSOS! Jamie Dornan e Amelia Warner na after party do #Oscars https://t.co/1vuMAYUHzw
836258263742230528,"RT @pffsdv: Retweet para ganhar seguidores, siga quem retweetou e siga de volta quem te seguiu.🈴"
836258263767339009,@SquadBrasilLM PSE.. INCRÍVEL!!! NAO CONHECEM O CARA E FICAM CRITICANDO
836258267940663296,"@juliaagooulart apresento uai, tem alguma preferência ?"
836258267949109249,"@minseokanalha lembro dos ships entre fresno e exo, otp eterno"
836258276350263297,RT @Millagabriielle: Queria uma piscina
836258280536174594,mais um dia sentindo falta da nicky
836258293110669313,"RT @Follow_Help5H: BRASIL reina mesmo né • Dinah pegou a bandeira do Brasil no show em Orlando (25/02)  THATS MY IHEART #Harmonizers… "
836258305681031168,"- Muitos daqueles que te chamam de louco, sonham em ter sua coragem. >81< #umRei"
836258305685192708,@dddlavto filme de animação AMÉM DEMETRIA #Lovatics #BestFanArmy #iHeartAwards
836258309866934272,Ainda bem que eu já reservei a mesa 😎
836258326652551171,"RT @borntidar: q saudade daquilo q começa com S.. sexo???  salário"
836258335045320704,"RT @futmai5: “Quando tinha 4 anos meu pai me disse: 'vai para baixo da cama' vi ele morrer. Todos os meus gols eu dedico a ele.”… "
836258335070502912,RT @pefabiodemelo: Ser insuportável aos outros pode ser consequência do ser insuportável a si mesmo.
836258339252219905,"RT @freezonaz: o facto das tatuagens, nos dias atuais, ainda limitarem uma pessoa a nível profissional é algo que considero, no mínimo, rid…"
836258343438151680,RT @MeusFattos: sobre seus beijos https://t.co/H8OhNkyGnN
836258347636645888,"É até covardia a comparação, mas que possamos extrair coisas boas dessa cena. https://t.co/9fAqGqHQna"
836258351822569474,RT @CruzWerneck: Quem tem fé em Deus o impossível se torna possível
836258351822536705,duzentos e treze AMEM DEMETRIA #Lovatics #BestFanArmy #iHeartAwards
836258351826763777,RT @mutantesmeme: coisas que eu passo todo dia https://t.co/JPBhdZyOcB
836258360227946498,"Desce uma, desce duas Desce três e desce quatro Aproveita hoje que o pai tá fácil"
836258368616443904,"vc é quadrado? n ent rola? https://t.co/5YM8XtUsoh"
836258381182685184,Acordei na paz do Senhor Jesus hoje
836258385381232642,"@wtfnany eu sei..Mais esquece isso, tô cntg❤"
836258385372852226,@Projeto_lovato café AMEM DEMETRIA #Lovatics #BestFanArmy #iHeartAwards
836258389583884288,Leo Santana melhor homem da vida❤
836258393773998081,"RT @VidadefanAvril: GOODBYE EPIC: Estamos livres da Epic Records estamos muito felizes com essa notícia! VEM GRAVADORA NOVA, VEM SINGLE… "
836258402179383297,RT @atilarodriguesm: Trem bala https://t.co/myhvcYuIFp
836258402179383296,RT @wrongsdinah: eu nao to chorando quem disse que eu to chorando isso é so suor escorrendo https://t.co/vo8xw6PqQ4
836258406365278208,Fiquei puto
836258406361149444,"RT @Lebaidanova: As novinha gama, os alemão tem medo.."
836258414737096705,RT @umvlngador: Odeio calor
836258414732922882,"RT @EmmaStoneBr: Mais algumas fotos da Emma no tapete vermelho! #Oscars #Oscars2017 #LaLaLandNoOscars https://t.co/AcjwSEto4O"
836258423117348864,RT @Tavaaares14: @natashamariiia eu? Não era eu não kkkk
836258423142514688,"RT @soltaocachimbo: Você não faz questão de falar comigo, pq q eu tenho q fazer????"
836258423129980928,Just posted a photo @ Capão da Canoa https://t.co/DZxob4zKNT
836258427332591618,🌳 @ Catanduva https://t.co/pkq5u67cAb
836258431522770944,RT @gabyy9616: Quando eu tinha 11 anos eu tinha mais contatinhos q hoje
836258435721232384,RT @baratamanca: cigarros fazem bem pro meio ambiente pois eles matam seres humanos
836258439923892224,"RT @HAZZALACRADOR: É como o grande louist já dizia ""as fãs sempre juntam as peças""   DIRECTS REIGNS #VideoLove One Direction https://t.co/E…"
836258439890419712,"Queria Mylena no Rio, essa vaca viajou"
836258460861935617,@basedud corre que dá tempo
836258465072951296,@penguinkiller AHHHHH NAO eu sempre soube q estava destinada ao sucesso llllkkkkkkkkkk
836258469275709444,Não me reconheço mais .
836258473449033729,RT @JuliaArmelin: suco natural de laranja melhor que muita gente por aí
836258473465765893,Quer ir ? Vai... TÔ POUCO ME FUDENDO 😘
836258473444851712,não sei nada do David
836258481833459713,"RT @biazinha681: Só não tens pq não queres, sabes bem disso"
836258502842658816,@BiancMenez vou fazer sucesso com essa minha voz estilo don juan
836258507007660038,RT @brendonSkolat: qnd vcs começam a falar com uma pessoa q já queriam falar há bues também perdem as palavras? tp queRO FALAR MAS E AGORA…
836258507028639744,RT @TiagoLeifert: Será que tô atrapalhando o casalzinho aí? https://t.co/0GlbK8xOwm
836258511210303492,"Tô bebendo desde sexta, e tem open hoje, tô sem fígado"
836258515387834370,Eu queria saber tocar qualquer coisa mesmo
836258515404619776,RT @gabiefernandes: @MauroNakada @Christian_fig @t3ddyyyyy eu não entendi um pouco direito
836258515400392705,RT @DavidAGRap: E o Oscar para melhor filme vai para: La La Moonlight.
836258519598800896,"Hello! SDV   #segundaclubesdv"
836258519607308288,@davinazario123 @CuriousCatMe kkkkkkkkk Davi parece mesmo kkkkkkkk
836258519603163137,RT @binhosimoess: Sosseguei 🤥😬
836258519619883010,"RT @edmilsonpapo10: RT  Esse é  o certo... https://t.co/yXPCA3diiE"
836258523801600000,RT @realmariobrasil: é da minha natureza me estressar fácil
836258527983325185,ah não https://t.co/mjNoDgDAGy
836258532198600706,RT @atarde: @ClaudiaLeitte embala os foliões do bloco Largadinho na Barra-Ondina https://t.co/kW22AOxFJs
836258540562022401,"@msindorf1 @CuriousCatMe Aproveita não, tô namorando sério kkk"
836258540591464448,"RT @Privacidades: Em um dia a gente sorri, no outro a gente chora, e em alguns a gente não sente nada, só um vazio."
836258540591460352,"RT @Lulucat82815117: Elis Confessa Mentir sobre Acusar Marcos sobre Extorsão ""Eu interpretei dessa Maneira, Ele não Falou exatamente com… "
836258557364428802,"Hoje tem explanada, mais um dia de surto kkk"
836258557351841792,RT @RepublicaCdN: No carnaval tem dois tipos de pessoas... https://t.co/oCk73NZiPE
836258561537814529,@eitanobre caso vem
836258561550340096,Lorde​ está voltando. Assista! https://t.co/cGl0WIj3LN
836258569922162688,RT @goiasperdeu: Aham kkkkkkkkkk
836258569939009536,Doi ver o Dudu de meia mas deu muito certo jogo passado. Dá-le porco
836258574141689858,volta logo pra mim porque o meu coração tá querendo parar
836258582521851905,"RT @FCP_1893_: Dragões Diário: ""Maxi deve entrar para o Guiness por ter sido expulso por acumulação de penáltis. Sofreu dois, nenh… "
836258595108892672,"RT @livia_ilove1d: Vamos gente ajudar os meninos? Vamos    DIRECTS REIGNS #VideoLove One Direction https://t.co/M5MIIyvWvy"
836258599299125249,Li Édipo Rei e tô ❤❤❤
836258607696121856,"RT @Jnts17: nunca esperar muito de alguém nunca esperar muito de alguém nunca esperar muito de alguém nunca esperar muito de alguém"
836258607691882497,"Prevê-se que a despesa global em medicina atinja os 1,5 biliões de dólares até 2021. #farmacêutico https://t.co/UBuF54teeS"
836258611877806089,"RT @bestofships: hunhan - gente, o sehun morre de saudade do luhan ;-; - vc chora vendo declarações - ciúmes de primeira linha - fil… "
836258616067907585,RT @ClaudiaLeitte: TAQUITÁ rolando votação na @billboard! Vamos com força? Sim ou claro? https://t.co/qsfD5ot01a #CarnavalClaudiaLeitte #Ca…
836258620278988800,"RT @sergiamoura: Essa foto retrata a corrupção, o nepotismo e a desonestidade  representada pelo STF; deveria ser uma corte de respe… "
836258620258070528,"RT @policiafederal: ""Os grandes feitos são conseguidos não pela força, mas pela perseverança."" Samuel Johnson #BomDia #AquiéPF… "
836258620253868033,RT @Laylaluiza99: Meu carnaval está sendo maravilhoso!!!
836258628663398400,"RT @true5sos: o calum na live da mali ""im ur biggest fan"" EU AMO MINHA FAMÍLIA https://t.co/HTciqPrA7X"
836258624448102401,@lauraribeirok vei eu fui gravar um áudio aqui eu engasguei tanto que nossenhora deu até vergonha
836258645432238080,RT @TAESEOKBR: Boa tarde amorecos! Estão aproveitando o feriado?💓 https://t.co/Ds2kUzzg2l
836258653808312321,Eu só queria estar na vila Madalena só isso 💔
836258658015145984,"A GENTE BRIGOU EU MANDEI ELA EMBORA @maa_stringhetta"
836258670585462789,Preciso de ti urgentemente
836258674796560384,RT @_Mendes_Renato_: Bruna Marquezine brilha no Bloco da Favorita https://t.co/osESUKF0F3
836258679003435008,Muito putão kkkkkkkkk
836258678965678080,RT @chavesl_: gente boazinha só se fode sempre
836258695763881984,@dumpissr amém
836258708346777600,RT @MatheusKopke: Levemente ressaquiado
836258712541138946,RT @iahgos: bicarbonato de ódio
836258720946479105,"RT @AttackFH: RT LÁ!!! RESPONDAM TAMBEM!!!  THATS MY IHEART #Harmonizers #BestFanArmy #iHeartAwards https://t.co/HotzOSh4L4"
836258725132402688,"RT @Corinthians: Em nova pesquisa, DataFolha reforça que a Fiel tem o mesmo tamanho das torcidas de São Paulo, Palmeiras e Santos ju… "
836258729326686209,"RT @Tropa_5H: ""Eu morreria primeiro"" Camz ""Não, eu morreria por você"" - DJ   THATS MY IHEART #Harmonizers #BestFanArmy… "
836258741917995008,"#builders preciso de um Builder."
836258767067090947,"RT @Nanda_Scully: #oscarsfail  Essas fotos valem mais que a cerimônia inteira! https://t.co/iY5wXgx9aT"
836258767079628801,trocar o envelope do casey affleck que além de abusador é péssimo ator ninguém trocou né engraçado
836258775447150592,RT @lovaticbestfan: Nove AMÉM DEMETRIA #Lovatics #BestFanArmy #iHeartAwards
836258783840075778,vantagens de não sair de casa em uma segunda de carnaval: meu pai tá fazendo japa
836258788051202049,MEU NOME AGORA É XUXU 😂😂 https://t.co/HKjo0RdNpC
836258788038610944,ME SIGA aí    #SegundaClubeSdv https://t.co/ggWu2NPXDf
836258796410384384,"RT @FrasesDeRenato: Como não consigo ser má, aprendi a ser irônica."
836258796431425541,@siteclovato Quatro AMÉM DEMETRIA #Lovatics #BestFanArmy #iHeartAwards
836258800608890881,"RT @nmefodas13: se mexo contigo, não me deixes fugir"
836258934826668032,"RT @tadeu0912: não vou me apegar não vou me ap não vou me não vou não  nã n no nossa nossa que nossa que beijo nossa que beijo foi nossa qu…"
836258951595446272,Ohh novinha eu quero te ver contente
836258959996686338,"RT @qqlmerdameu: já disse várias vezes  ""desculpa"" quando devia ter dito ""adeus"""
836258960017510400,Ele morreu em meu lugar.... @ São José dos Pinhais https://t.co/PTuYX2xCZ0
836258968381112321,Chips de rastreamento estão sendo hackeados e utilizados para perseguir e caçar animais ameaçados de extinção.... https://t.co/bnJLSOew80
836258980980740098,Eu e o Luan estamos falando da beleza do Ian Somerhalder
836258985149870081,"RT @demetriasks: @elianaribeirosa @marcos_harter sim, por isso mesmo vou votar #FicaElis, pra não cometer mais erros"
836259006146576387,tô com a minha perna coçando desde sábado por causa do juzao
836259006121390084,"RT @Lourenajaubello: Fics Camren são tão boas que vc consegue se iludir ao extremo   THATS MY IHEART #Harmonizers #BestFanArmy #iHeartAwards"
836259052258803713,Gostei de um vídeo @YouTube de @mucamuricoca https://t.co/fY7FU7LcDq CANTADAS DE CARNAVAL
836259060676689922,RT @RRSoares_: Não troque a Palavra por nada! https://t.co/Y2suxKukoS https://t.co/P1OFOpqb3F
836259064845844480,Saudades https://t.co/oGrXyYzfNf
836259064866881536,"@cabeyojux aham claro q n é, imagina se fosse"
836259077432967168,"RT @dudannafc: Meu marido se quiser me trair vai ter q inventar outra história, se vir com essa de jogo de futebol eu vou querer ir junto k…"
836259090020061184,RT @mutiraodevonne: Que vestido foi esse hein... AMÉM DEMETRIA  #Lovatics #BestFanArmy #iHeartAwards https://t.co/nxrwb4FrwZ
836259102598828032,some da minhavidaaaaa
836259102611357699,Sobre ainda não ter uma moradia na nova cidade? 💁🏻
836259102590439424,@shelooksirwin sabia que eu adoro você? djdjdjsks
836259106797268993,RT @lawrenconha: os animais são preciosos demais para esse mundo https://t.co/U69ABM3Fw5
836259110991630337,@Carolinxxx123 aí eu tbbb
836259115202674689,"🔴🔴#FicaIlmar🔴🔴 Corre que tá acabando o mutirão #FicaIlmar  ☎️ 0303 10 884 02 📩 Mandem SMS: 88402 💻 https://t.co/0hnjWSWWXB"
836259115194253312,"RT @nacao_bieber: Aí meu Deus , 30 Dias para o 1 Show da PT no Brasil 😍😍😍 #Beliebers #BestFanArmy #iHeartAwards https://t.co/k3kZiGOZQm"
836259098429640704,Cê acredita ? 😂 https://t.co/4qH5hNM0nL
836259144546009088,Mano eu sou trouxa de maaaiiiisss
836259152930439170,RT @gabrielsemerson: puta merda esse rosto de anjo e essa voz de sexo nao me aguento ️ https://t.co/WyiqD9D95t
836259152947204096,"@bflowerrr Mas rejeição não significa voto, Vivian tbm tinha, o povo focou nele pq ela tinha torcida e ele não"
836259186510032896,"@wolfjaureg vou na Lauren, não gosto do austin  THATS MY IHEART #Harmonizers #BestFanArmy #iHeartAwards"
836259194894438400,RT @luanasilva_02: @Lay_nasciment voou msm 💃😍
836259194890223617,queria tanto ir p mada hoje
836259211667517441,O Carnaval do Goleiro Bruno... https://t.co/ooIQ1KtnxW
836259270379307010,RT @realmariobrasil: aos 6 anos de idade a vida parecia ser tão fácil
836259274565242885,googuns_lulz: #VideoLove Zara Larsson https://t.co/E7iEJc1yj5
836259299739451393,RT @lisianebessa1: Correspondente da Globo em Nova York é preso por desacato em Salvador https://t.co/uKUSzu6oYX
836259303916974083,RT @danmaglh: tenho q cair na realidade mesmo
836259324922060802,"RT @AcessoShawnBRA: Vou fazer uma contagem para arrecadar  votos.... deem rt por favor !! Shawn precisa ganhar essa mores !! //mah… "
836259354282188801,RT @euidiotices: recadinho https://t.co/ocbEIKS3Eg
836259354257068032,"@Juliann67980127 sim tem necessidade sim, p ver se toma vergonha na cara 😉"
836259354269581312,"RT @bbbcomenttss: Elis saindo, ja quero cancelar esse ppv, pq se for pra ficar assistindo putaria de casal fake, NEM QUERO #BBB17"
836259354286379009,@Victoria_alvarr kkkkkkk lixooooo
836259362637246466,@_DG_7 @lvianna_ deixa de ser 7 mlq.
836259379431239683,@Barbosavictor99 @drumondvictor_ lindosss ❤❤❤
836259383608819713,RT @mcruanzinho16: Que raiva que eu estou..
836259387803062273,Conheço o à pouco tempo e já o considero muito
836259387828289536,@Bells_gl oq aconteceu ?
836259442366767104,"@raphaelpnt18 blz, me avisem"
836259442333220864,"RT @ifeelingamazing: os meus tweets não têm que ser dirigidos obrigatoriamente a alguém, podem ser meros pensamentos, vindos do nada"
836259463321485312,"Ainda nem estudei desde que estou de ""ferias"""
836259505252012032,"E hoje vou jogar só Smite, pq a galera do clã tá pro crime hoje!!!"
836259505260400643,"#Jugador5EstrellasROV Nestor Susaeta"
836259517834932224,"""""SUMIU"""" 300pilas de dentro da minha carteira em casa. @brunazig"
836259517860044800,"Tu é sem palavras, vai ser sempre nós.. tu sabe 😂❤️"
836259543021670401,Deu Ruim No Vídeo De Hoje: https://t.co/taKyCAvUMx via @YouTube
836259555592011779,RT @_Twittei_: Eu tentando dormir https://t.co/ibjKQn3LJa
836259568162336768,RT @arcticbbugg: PUTAQUEPARIU EU TO CANSADA D SER POBRE VER UMA BRUSINHA NA LOJA O VENDEDOR LASCA 50TAO CARALHO EU QUERO FICAR RICA BUCETA
